trap_check_date,year,month,day,genus,species,recapture,sex,age,mass_g,reprod_cond,web_trap_number,comments,rhf,body,tail
1997-03-21,1997,3,21,Chaetodipus,penicillatus,N,M,A,15,ST,95,NA,NA,NA,NA
1997-03-21,1997,3,21,Chaetodipus,penicillatus,N,M,A,16,NA,97,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,M,SA,34,ST,17,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,M,A,42,NA,20,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,M,A,40,ST,32,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,F,A,36,NA,37,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,F,A,38,NA,56,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,F,SA,33,NA,104,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,M,A,41,ST,112,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,M,A,45,ST,132,NA,NA,NA,NA
1997-03-21,1997,3,21,Dipodomys,merriami,N,F,A,48,NA,144,NA,NA,NA,NA
1997-03-21,1997,3,21,Neotoma,albigula,N,F,SA,145,NA,50,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,24,NA,10,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,39,NA,36,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,31,NA,54,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,30,ST,84,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,26,NA,102,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,33,NA,120,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,23,NA,123,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,F,A,25,NA,124,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,N,M,A,28,NA,128,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,Y,M,A,32,NA,52,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,baileyi,Y,M,A,29,NA,107,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,N,F,A,22,NA,30,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,N,M,A,17,NA,79,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,N,F,SA,12,NA,82,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,N,M,A,17,NA,117,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,N,M,A,18,NA,142,NA,NA,NA,NA
1997-03-22,1997,3,22,Chaetodipus,penicillatus,Y,M,A,22,NA,47,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,N,F,A,35,NA,131,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,N,F,A,40,NA,137,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,Y,M,SA,33,NA,17,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,Y,F,A,37,NA,57,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,Y,F,A,35,NA,58,NA,NA,NA,NA
1997-03-22,1997,3,22,Dipodomys,merriami,Y,M,A,44,ST,132,NA,NA,NA,NA
1997-03-22,1997,3,22,Neotoma,albigula,N,M,A,224,ST,23,NA,NA,NA,NA
1997-03-22,1997,3,22,Neotoma,albigula,N,F,A,177,NA,96,NA,NA,NA,NA
1997-03-22,1997,3,22,Neotoma,albigula,Y,NA,A,177,NA,86,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,33,NA,11,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,F,A,27,NA,12,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,35,ST,14,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,25.5,ST,24,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,31,ST,70,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,28,NA,95,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,F,A,25,NA,106,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,baileyi,N,M,A,40.5,ST,123,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,M,A,15,NA,22,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,M,A,18,NA,74,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,M,A,23,NA,81,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,M,A,14.5,ST,103,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,F,A,21,NA,124,NA,NA,NA,NA
1998-03-20,1998,3,20,Chaetodipus,penicillatus,N,M,A,17,NA,131,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,F,A,40,NA,30,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,M,A,41,ST,33,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,M,A,37,ST,34,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,M,A,41,ST,41,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,F,A,39,LACT,104,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,M,A,42,ST,116,NA,NA,NA,NA
1998-03-20,1998,3,20,Dipodomys,merriami,N,F,A,38,NA,138,NA,NA,NA,NA
1998-03-20,1998,3,20,Neotoma,albigula,N,F,A,182,NA,99,NA,NA,NA,NA
1998-03-20,1998,3,20,Neotoma,albigula,N,F,A,191.5,NA,141,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,N,M,A,32,ST,24,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,N,M,A,32,NA,84,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,Y,M,A,31,ST,9,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,Y,F,A,27.5,NA,44,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,Y,M,A,34,ST,74,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,Y,M,A,27,NA,81,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,baileyi,Y,M,A,36,ST,124,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,penicillatus,N,F,A,22.5,NA,8,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,penicillatus,N,M,A,19,ST,33,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,penicillatus,N,M,A,15.5,ST,40,NA,NA,NA,NA
1998-03-21,1998,3,21,Chaetodipus,penicillatus,N,M,A,16.5,ST,45,NA,NA,NA,NA
1998-03-21,1998,3,21,Dipodomys,merriami,N,M,A,42,ST,56,NA,NA,NA,NA
1998-03-21,1998,3,21,Dipodomys,merriami,Y,M,A,43,ST,30,NA,NA,NA,NA
1998-03-21,1998,3,21,Dipodomys,merriami,Y,F,SA,32,NA,104,NA,NA,NA,NA
1998-03-21,1998,3,21,Dipodomys,merriami,Y,M,A,42,ST,130,NA,NA,NA,NA
1998-03-21,1998,3,21,Neotoma,albigula,N,F,A,150,NA,7,NA,NA,NA,NA
1998-03-21,1998,3,21,Neotoma,albigula,N,F,SA,131,NA,48,NA,NA,NA,NA
1998-03-21,1998,3,21,Neotoma,albigula,N,M,J,82,NA,92,NA,NA,NA,NA
1998-03-21,1998,3,21,Neotoma,albigula,Y,F,A,191,NA,141,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,25,NA,14,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,29,ST,21,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,25,NA,22,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,36,NA,30,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,25,NA,49,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,46,NA,54,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,39,ST,57,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,27,NA,66,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,28,ST,68,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,26,NA,77,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,34,ST,81,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,40,ST,96,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,25,NA,104,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,M,A,37,ST,105,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,24,NA,109,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,24,NA,112,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,34,NA,123,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,baileyi,N,F,A,29,NA,128,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,M,A,15,NA,58,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,F,A,22,NA,85,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,M,A,22,NA,90,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,M,A,22,NA,106,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,F,A,23,NA,115,NA,NA,NA,NA
1999-03-19,1999,3,19,Chaetodipus,penicillatus,N,M,A,15,NA,136,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,39,ST,13,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,40,NA,18,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,50,PREG,19,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,SA,32,NA,55,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,J,29,NA,89,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,38,NA,102,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,43,PREG,113,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,39,ST,114,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,39,NA,119,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,44,NA,131,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,39,ST,137,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,F,A,47,PREG,138,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,46,ST,139,NA,NA,NA,NA
1999-03-19,1999,3,19,Dipodomys,merriami,N,M,A,39,ST,144,NA,NA,NA,NA
1999-03-19,1999,3,19,Neotoma,albigula,N,F,SA,100,NA,65,NA,NA,NA,NA
1999-03-19,1999,3,19,Neotoma,albigula,N,F,A,178,NA,78,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,29,NA,19,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,F,A,28,NA,24,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,37.5,NA,30,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,37,ST,32,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,F,A,26,NA,45,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,F,A,24,NA,48,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,28,NA,56,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,40,ST,68,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,27,ST,89,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,33,ST,90,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,31,NA,106,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,28,ST,119,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,N,M,A,32,NA,139,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,M,A,24,NA,27,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,M,A,27,ST,66,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,F,A,26,NA,77,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,M,A,33.5,ST,84,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,F,A,27,NA,99,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,F,A,24,NA,101,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,F,A,30,NA,122,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,F,A,27,NA,128,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,baileyi,Y,M,A,24,NA,NA,Trap # not recorded.,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,F,A,23,NA,5,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,M,A,20,NA,18,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,M,A,16,NA,31,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,M,A,17,ST,39,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,F,A,14,NA,113,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,F,A,20,NA,115,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,M,A,22,NA,117,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,F,A,21,NA,136,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,N,F,A,20,NA,140,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,Y,F,A,21,NA,74,NA,NA,NA,NA
1999-03-20,1999,3,20,Chaetodipus,penicillatus,Y,F,A,22,NA,109,NA,NA,NA,NA
1999-03-20,1999,3,20,Dipodomys,merriami,N,M,A,39,ST,20,NA,NA,NA,NA
1999-03-20,1999,3,20,Dipodomys,merriami,N,M,A,48,ST,33,NA,NA,NA,NA
1999-03-20,1999,3,20,Dipodomys,merriami,N,M,A,42,NA,115,NA,NA,NA,NA
1999-03-20,1999,3,20,Dipodomys,merriami,Y,M,A,38,ST,102,NA,NA,NA,NA
1999-03-20,1999,3,20,Dipodomys,merriami,Y,F,A,48,PREG,137,NA,NA,NA,NA
1999-03-20,1999,3,20,Perognathus,amplus,N,M,A,11,NA,125,NA,NA,NA,NA
2000-03-17,2000,3,17,Chaetodipus,baileyi,N,M,A,23,ST,17,NA,NA,NA,NA
2000-03-17,2000,3,17,Chaetodipus,baileyi,N,M,A,29,NA,68,NA,NA,NA,NA
2000-03-17,2000,3,17,Chaetodipus,baileyi,N,M,A,25.5,NA,99,NA,NA,NA,NA
2000-03-17,2000,3,17,Chaetodipus,penicillatus,N,F,A,20,NA,28,NA,NA,NA,NA
2000-03-17,2000,3,17,Chaetodipus,penicillatus,N,F,A,22,NA,83,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,45,NA,13,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,F,A,38,NA,25,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,41,ST,27,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,43,ST,32,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,41,ST,55,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,48,ST,56,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,35,ST,112,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,41,ST,116,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,45.5,ST,120,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,46,ST,132,NA,NA,NA,NA
2000-03-17,2000,3,17,Dipodomys,merriami,N,M,A,44,ST,144,NA,NA,NA,NA
2000-03-17,2000,3,17,Neotoma,albigula,N,F,A,179,NA,19,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,baileyi,N,F,A,23,NA,67,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,baileyi,N,M,A,35.5,NA,88,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,baileyi,Y,M,A,25.5,NA,101,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,penicillatus,N,F,A,19.5,NA,9,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,penicillatus,N,M,A,23,NA,115,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,penicillatus,N,F,A,23,NA,140,NA,NA,NA,NA
2000-03-18,2000,3,18,Chaetodipus,penicillatus,Y,F,A,21.5,NA,2,NA,NA,NA,NA
2000-03-18,2000,3,18,Dipodomys,merriami,N,F,A,43,NA,131,NA,NA,NA,NA
2000-03-18,2000,3,18,Dipodomys,merriami,Y,F,A,41,NA,13,NA,NA,NA,NA
2000-03-18,2000,3,18,Dipodomys,merriami,Y,M,A,43.5,ST,116,NA,NA,NA,NA
2001-03-16,2001,3,16,Chaetodipus,baileyi,N,F,A,29,NA,23,NA,NA,NA,NA
2001-03-16,2001,3,16,Chaetodipus,baileyi,N,F,A,27,NA,45,NA,NA,NA,NA
2001-03-16,2001,3,16,Chaetodipus,baileyi,N,M,A,32,ST,57,NA,NA,NA,NA
2001-03-16,2001,3,16,Chaetodipus,baileyi,N,F,A,30,NA,71,NA,NA,NA,NA
2001-03-16,2001,3,16,Chaetodipus,penicillatus,N,M,A,15,NA,52,NA,NA,NA,NA
2001-03-16,2001,3,16,Dipodomys,merriami,N,M,A,46,ST,29,NA,NA,NA,NA
2001-03-16,2001,3,16,Dipodomys,merriami,N,F,J,26,NA,65,NA,NA,NA,NA
2001-03-16,2001,3,16,Dipodomys,merriami,N,F,A,37,LACT,102,NA,NA,NA,NA
2001-03-16,2001,3,16,Dipodomys,merriami,N,F,A,39,NA,130,NA,NA,NA,NA
2001-03-17,2001,3,17,Chaetodipus,baileyi,N,F,A,27,NA,13,NA,NA,NA,NA
2001-03-17,2001,3,17,Chaetodipus,baileyi,N,M,A,28,ST,33,NA,NA,NA,NA
2001-03-17,2001,3,17,Chaetodipus,baileyi,N,F,A,28,NA,144,NA,NA,NA,NA
2001-03-17,2001,3,17,Dipodomys,merriami,N,F,A,39,NA,7,NA,NA,NA,NA
2001-03-17,2001,3,17,Dipodomys,merriami,N,F,A,39,LACT,20,NA,NA,NA,NA
2001-03-17,2001,3,17,Dipodomys,merriami,N,F,SA,31,NA,41,NA,NA,NA,NA
2001-03-17,2001,3,17,Dipodomys,merriami,N,F,A,43,NA,142,NA,NA,NA,NA
2002-03-15,2002,3,15,Chaetodipus,baileyi,N,M,A,42,ST,41,NA,NA,NA,NA
2002-03-15,2002,3,15,Chaetodipus,baileyi,N,M,A,24,ST,43,NA,NA,NA,NA
2002-03-15,2002,3,15,Chaetodipus,baileyi,N,M,A,42,ST,56,NA,NA,NA,NA
2002-03-15,2002,3,15,Chaetodipus,baileyi,N,M,A,30,ST,82,NA,NA,NA,NA
2002-03-15,2002,3,15,Chaetodipus,baileyi,N,M,A,36,ST,108,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,A,37,NA,20,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,A,35,NA,31,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,SA,34,NA,53,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,A,37,ST,92,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,SA,30,NA,117,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,A,42,NA,131,NA,NA,NA,NA
2002-03-15,2002,3,15,Dipodomys,merriami,N,M,A,43,NA,137,NA,NA,NA,NA
2002-03-16,2002,3,16,Chaetodipus,baileyi,N,M,A,42,ST,31,NA,NA,NA,NA
2002-03-16,2002,3,16,Chaetodipus,baileyi,N,M,A,37,ST,43,NA,NA,NA,NA
2002-03-16,2002,3,16,Chaetodipus,baileyi,N,M,A,35,NA,82,NA,NA,NA,NA
2002-03-16,2002,3,16,Dipodomys,merriami,N,F,A,36,NA,46,NA,NA,NA,NA
2002-03-16,2002,3,16,Dipodomys,merriami,N,M,A,35,ST,106,NA,NA,NA,NA
2002-03-16,2002,3,16,Dipodomys,merriami,Y,M,A,36,NA,20,NA,NA,NA,NA
2002-03-16,2002,3,16,Dipodomys,merriami,Y,M,A,36,ST,93,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,37,NA,2,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,35,NA,7,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,29,NA,34,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,24,ST,46,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,25,ST,80,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,27,ST,81,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,33,NA,92,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,30,ST,97,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,29,NA,105,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,24,ST,108,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,27,NA,118,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,33,NA,131,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,baileyi,N,M,A,25,NA,144,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,21,NA,14,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,21,NA,28,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,22,NA,33,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,20,NA,47,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,23,NA,59,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,F,A,19,NA,66,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,23,NA,125,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,21,NA,136,NA,NA,NA,NA
2003-03-19,2003,3,19,Chaetodipus,penicillatus,N,M,A,23,NA,139,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,M,A,48,NA,31,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,M,A,35,ST,77,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,F,A,37,NA,106,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,M,A,38,ST,116,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,F,A,42,NA,137,NA,NA,NA,NA
2003-03-19,2003,3,19,Dipodomys,merriami,N,M,A,45,ST,138,NA,NA,NA,NA
